	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	85	86	87	88	89	90	91	92	93	94	95	96	98	99	100	101	102	103	105	106	107	108	109	110	111	112	113	114	115	116	117	84	118	119
10	1.87625	0.372502	0.754657	2.16821	1.57078	0.186489	1.07757	1.55718	5.17482	2.41501	0.832581	3.9815	3.16489	2.03584	0.216787	1.86869	0.772747	0.15188	0.467624	1.12577	0.781371	0.0512018	0.258758	0.0177457	1.21079	0.0285243	0.472689	0.0380252	0.171076	0.219091	0.323572	0.713318	0.302011	1.56444	0.728163	0.766818	1.40483	2.96108	1.22801	0.578751	0.862424	0.733549	0.454531	1.0614	0.369013	0.501502	0.0466393	0.879003	4.1563	8.05567	0.60067	0.251005	0.0548977	0.186895	0.247412	0.519305	0.983649	0.714878	0.392147	0.0771216	0.0216299	0.0458958	0.0456644	0.0732015	0.1266	0.507327	0.171563	0.264868	0.392664	0.129984	0.221137	0.351833	0.621906	0.858012	0.628389	0.953252	0.947289	1.1145	0.107032	0.106954	0.0474262	0.0903754	0.0482319	0.714947	0.166907	0.267075	0.0713413	0.101049	0.703576	0.0215432	0.0880977	0.0436341	0.0270235	0.0486951	0.0335365	0.124106	0.180598	0.0935517	0.372811	0.91694	1.72744	3.83183	2.78673	1.50364	0.671384	1.37993	1.97621	2.14828	0.331287	3.25941	5.26899	1.32814	0.383642	0.0957874	4.29296	0.944804	18.3207
11	1.95829	0.41757	0.708358	1.96956	1.66112	0.188717	1.11159	2.11815	5.41331	2.04915	1.178	6.51535	4.21323	1.95844	0.220492	1.76292	1.18844	0.0757377	0.211327	1.47773	0.707241	0.025907	0.126213	0.00960936	0.5864	0.0153657	0.565604	0.028521	0.179945	0.218108	0.370327	0.300666	0.212886	0.896078	0.510631	0.68285	1.21564	2.46353	1.20623	0.604689	1.33728	1.05674	0.704455	1.64321	0.190456	0.350807	0.0214172	0.978061	3.67834	5.4635	0.361094	0.140882	0.0302238	0.0831658	0.127863	0.2366	0.547043	0.377171	0.47985	0.0935114	0.011362	0.024356	0.0244822	0.0610538	0.0589406	0.33465	0.23094	0.270934	0.341168	0.146912	0.234852	0.508605	0.914363	1.27395	0.829115	0.905573	0.85846	1.08642	0.111525	0.0813262	0.0380108	0.0777614	0.038402	0.660389	0.256986	0.411796	0.103131	0.152188	1.02017	0.0252281	0.11779	0.0582555	0.0354096	0.0602863	0.0243785	0.164418	0.0777118	0.0523068	0.429614	0.891343	2.28726	5.6633	4.21228	2.12923	0.48954	1.16943	1.94233	2.20183	0.340319	2.61195	3.72186	1.2881	0.345247	0.0939615	3.8302	1.2906	14.813
12	5.58353	1.21248	1.98731	5.23613	4.34263	0.504738	2.93387	5.82961	16.2939	5.65136	3.50889	18.7522	14.9338	7.70578	0.816858	6.89995	3.84061	0.337293	1.02235	4.70199	2.18777	0.111542	0.604766	0.0420096	2.9235	0.0668364	1.90015	0.109055	0.589118	0.759871	1.17645	1.31025	0.735425	3.38395	1.73292	2.15631	3.80129	8.14911	3.93413	1.9343	4.21337	3.36095	2.14012	5.401	0.749778	1.30468	0.0883705	2.8533	9.74637	16.5558	1.33828	0.584539	0.116144	0.353668	0.55001	1.04797	2.05606	1.60178	1.4712	0.30704	0.0505376	0.10855	0.109046	0.213841	0.28607	1.38665	0.736255	0.909279	1.18141	0.483909	0.793579	1.67462	2.952	4.07956	2.63979	2.91463	2.73389	3.46997	0.357179	0.273901	0.126484	0.254491	0.128053	2.15599	0.791741	1.2507	0.318473	0.472588	3.2437	0.0798279	0.365172	0.180353	0.109548	0.18875	0.0887638	0.516233	0.310573	0.222385	1.44098	3.2035	7.43252	17.8815	14.2931	5.74171	1.39378	3.23195	5.21535	5.81504	0.920654	7.08547	11.0961	3.85396	1.10223	0.3	11.5769	3.79852	39.429
13	5.58947	1.30434	2.34908	4.80295	3.94534	0.460404	2.6594	5.75745	17.7218	5.95126	3.22273	20.3766	38.4574	7.69209	1.01358	6.82098	3.95375	0.450994	1.07379	4.7671	2.498	0.17056	0.617643	0.0640731	2.6902	0.10329	1.96262	0.142322	0.631115	0.791906	1.16728	1.37265	0.808638	3.53431	1.97809	2.46172	4.29179	9.09299	4.47631	2.03375	4.18178	3.348	2.10483	5.65396	0.817075	1.3002	0.131215	2.52285	9.08682	16.6174	1.4132	1.07048	0.168596	0.374113	0.531642	1.02442	2.18363	1.79911	1.5104	0.326416	0.0758546	0.162288	0.162854	0.255544	0.296915	1.36632	0.763787	0.952532	1.19905	0.517538	0.811478	1.94189	3.01194	4.10289	2.69035	3.12244	3.13743	3.73227	0.378038	0.34237	0.153896	0.297751	0.15621	2.40817	0.780507	1.23318	0.31538	0.453919	3.18053	0.0840974	0.355668	0.176609	0.108764	0.192199	0.116459	0.502449	0.53862	0.269665	1.44007	3.48104	8.28525	20.296	15.8263	5.33926	1.42027	3.17137	4.69708	5.33164	0.823914	7.0008	10.1661	4.49889	1.29589	0.313985	13.7253	3.7892	41.8843
14	6.45085	1.36454	2.61008	6.42816	5.43693	0.621586	3.63605	7.31632	22.0687	6.9539	3.62274	23.4742	16.6542	7.30882	1.03245	7.14258	5.99366	0.271804	0.606238	8.12517	3.42645	0.103654	0.356907	0.0388679	1.47882	0.0628349	2.85728	0.131894	0.945412	1.03166	1.83513	0.891314	0.972026	3.53557	2.30928	3.4997	6.14764	12.5139	6.52845	3.31928	6.92974	5.43412	3.55825	8.21591	0.718017	1.42767	0.0807801	3.68649	11.6822	16.0928	1.47511	0.568147	0.118952	0.267628	0.398605	0.693271	2.09136	1.27663	2.41885	0.485729	0.0448142	0.0957907	0.0963031	0.307589	0.166958	1.26761	1.26055	1.37305	1.5834	0.767903	1.14711	2.62499	4.649	6.49721	4.51581	4.93461	4.47663	5.90291	0.614974	0.423347	0.200108	0.415502	0.20262	3.6419	1.31348	2.076	0.51576	0.778739	5.20914	0.126983	0.611139	0.301151	0.182143	0.304145	0.110185	0.85961	0.311013	0.195363	2.07002	2.80145	10.033	26.0465	17.5075	6.56678	1.53649	3.73241	6.22203	7.13681	1.14244	8.54187	10.8017	5.80464	1.64806	0.516568	16.9955	5.25113	49.8408
15	2.85034	0.612791	1.03497	2.4302	2.06448	0.224886	1.36348	2.96612	7.54584	2.67316	1.53507	10.0871	7.07	3.72483	0.759386	3.1468	2.41631	0.1248	0.310919	2.95705	1.25989	0.045179	0.193595	0.0165254	0.819003	0.0269955	1.10554	0.0521949	0.352057	0.407741	0.699733	0.473425	0.373153	1.51555	0.88947	1.20603	2.15473	4.53148	2.29598	1.16203	2.68266	2.14167	1.34639	3.29477	0.318697	0.607212	0.0362142	0.749523	4.35974	6.58945	0.612271	0.250997	0.0560362	0.134079	0.20123	0.363811	0.890798	0.587198	0.914832	0.183167	0.0193495	0.0409775	0.0409562	0.117368	0.0863446	0.566965	0.471157	0.511588	0.631058	0.289066	0.447424	1.03344	1.82968	2.55027	1.68661	1.73664	1.5642	2.02535	0.212553	0.145543	0.0676461	0.137629	0.0679935	1.09943	0.502467	0.789708	0.187469	0.266166	2.01194	0.0455059	0.207138	0.10289	0.0636455	0.107366	0.0409688	0.278148	0.114947	0.0880499	0.821873	1.18735	3.89461	10.382	7.92544	2.56578	0.598379	1.44331	2.43115	2.75348	0.378293	2.87855	4.39	1.95802	0.455923	0.169431	6.31901	1.47277	20.0397
16	5.5951	1.16904	2.29576	5.71992	4.83192	0.549865	3.22356	6.33186	18.9196	6.15113	3.09002	20.0221	14.1958	6.71744	0.822029	6.53573	6.04447	0.24419	0.574781	8.20816	3.40352	0.0910265	0.3403	0.034554	1.43899	0.055594	2.93769	0.126164	0.947447	1.02735	1.82779	0.855518	0.97078	3.5185	2.27681	3.48225	6.1283	12.5589	6.5768	3.34323	7.01152	5.5478	3.5945	8.77424	0.699253	1.40965	0.0701363	3.25889	10.2407	14.1057	1.46946	0.550713	0.114962	0.259943	0.386535	0.663005	2.05204	1.26037	2.40234	0.485794	0.0395994	0.0850105	0.0857314	0.302157	0.158676	1.25807	1.27127	1.37444	1.58318	0.768474	1.15921	2.69671	4.70307	6.57234	4.55464	4.92381	4.48146	5.95109	0.619717	0.416874	0.198314	0.415218	0.200658	3.66681	1.32659	2.09657	0.515595	0.78101	5.25893	0.12622	0.61337	0.302084	0.18249	0.303422	0.104007	0.862143	0.255209	0.182253	2.06388	2.38443	8.50552	22.0603	14.9432	5.66475	1.36709	3.32016	5.53147	6.34692	1.00906	7.47736	9.46676	5.11387	1.47563	0.52026	14.9121	4.56205	43.267
17	1.11901	0.242221	0.441399	1.05579	0.873785	0.0992203	0.586886	1.10951	3.15772	1.19586	0.698136	4.2371	3.17448	2.09736	0.201533	2.1945	1.44618	0.110535	0.352657	1.8089	0.761292	0.0355418	0.214708	0.01356	1.01995	0.0215837	0.70186	0.0379181	0.221996	0.274041	0.434499	0.452344	0.256549	1.18521	0.603346	0.748545	1.3457	2.92145	1.42485	0.714441	1.62235	1.28919	0.803738	1.79163	0.259684	0.462873	0.0277558	0.442398	1.90758	3.54588	0.467088	0.180415	0.0394459	0.122232	0.191896	0.363032	0.704885	0.543561	0.543471	0.114033	0.0162647	0.0348706	0.0349659	0.0775345	0.0988841	0.508161	0.288017	0.339553	0.433516	0.180902	0.295963	0.693771	1.15046	1.57549	1.02133	1.07112	0.961423	1.25762	0.13131	0.0935066	0.043404	0.0881332	0.0437739	0.73016	0.299199	0.470481	0.114638	0.167507	1.2234	0.0291322	0.133523	0.0659394	0.0404329	0.0683769	0.029149	0.183853	0.0750182	0.076332	0.538201	0.600203	1.60113	4.23984	3.40305	1.125	0.280901	0.650766	1.07022	1.17859	0.173537	1.31388	2.28436	0.905704	0.240497	0.109108	2.84068	0.692058	8.73792
18	1.73134	0.374011	0.718897	1.56827	1.12049	0.122264	0.739463	1.66618	5.17153	1.9355	0.754891	4.81746	3.42603	1.82985	0.221333	1.93481	1.84275	0.132836	0.23265	3.69979	1.26822	0.0358706	0.144521	0.0131397	0.611768	0.0214944	1.13194	0.0508158	0.386196	0.393671	0.7014	0.36575	0.377009	1.4183	0.843194	1.20763	2.14701	4.39157	2.17003	1.08182	2.24077	1.78236	1.14299	2.48637	0.277464	0.565327	0.0287608	0.437947	2.68559	4.68941	0.583245	0.235809	0.0505065	0.110055	0.162634	0.287385	0.904611	0.585116	0.920748	0.189678	0.0156016	0.0330349	0.0330403	0.11574	0.0644331	0.486841	0.467933	0.615119	0.736024	0.368955	0.388741	0.90576	1.51086	2.09531	1.54935	1.59512	1.57676	1.95475	0.198852	0.140153	0.0659588	0.136446	0.06631	1.11883	0.414808	0.67012	0.166117	0.228775	1.60152	0.072331	0.347538	0.17159	0.105086	0.174018	0.0532416	0.471625	0.100877	0.0932306	1.14453	0.656188	2.17346	5.36845	3.86243	1.32803	0.39082	0.876104	1.3222	1.49639	0.205839	1.96602	2.60755	1.56888	0.411082	0.163303	4.98967	0.946078	14.9801
19	2.24609	0.461435	1.07252	2.53944	1.79161	0.200279	1.189	2.23338	8.68177	3.05136	1.06167	6.94191	4.91989	2.3592	0.298493	2.51799	2.57611	0.113175	0.306916	5.3915	2.26152	0.0476332	0.166666	0.0182507	0.647593	0.0299065	1.33653	0.0641133	0.602525	0.618104	1.04524	0.469011	0.58622	2.08555	1.43397	2.17354	3.91933	7.63536	3.83594	1.91988	3.23346	2.64543	1.69964	3.18241	0.427643	0.805338	0.035448	0.99983	4.2544	7.05751	0.874765	0.367586	0.0744437	0.148249	0.202903	0.336679	1.25091	0.651621	1.38037	0.28095	0.0204417	0.0435505	0.0437935	0.19863	0.0759003	0.76215	0.858694	0.871031	0.957861	0.48289	0.674936	1.27144	2.14484	2.9708	2.65372	2.85698	2.80779	3.52912	0.355267	0.248921	0.118752	0.25016	0.119979	2.17521	0.629051	0.99333	0.240296	0.355784	2.49089	0.0652521	0.316003	0.155818	0.0944545	0.157618	0.0519328	0.438367	0.122039	0.0872446	1.0124	0.937638	3.1954	7.92468	5.33238	1.9278	0.611775	1.40182	2.0624	2.36395	0.355639	3.31428	3.83042	2.502	0.677355	0.296929	7.55803	1.59976	23.4482
